participant,block,trial,practice,condition,FPType,conFPDur,extFixDur,actionTrigLatency,FP,orientation,Acc,responseGiven,response,RT,preRespGiven,preResp,preTime,ITI,countBalance,handedness,oneBackFP
1,3,48,no,action,variable,,,0.9993560314178468,1.0,left,1,1,7.0,0.5374948978424072,0,,,0.35,1,right,2.8
1,3,49,no,action,variable,,,0.4652750492095947,1.0,left,1,1,7.0,0.5087630748748779,0,,,0.36,1,right,1.0
1,3,50,no,action,variable,,,0.5944609642028809,1.0,left,1,1,7.0,0.480557918548584,0,,,0.28,1,right,1.0
1,3,51,no,action,variable,,,0.3884310722351074,1.0,left,1,1,7.0,0.4941191673278808,0,,,0.4,1,right,1.0
1,3,52,no,action,variable,,,0.4179141521453857,1.0,right,1,1,8.0,0.4494490623474121,0,,,0.28,1,right,1.0
1,3,53,no,action,variable,,,0.3572309017181396,1.0,left,1,1,7.0,0.5041642189025879,0,,,0.31,1,right,1.0
1,3,54,no,action,variable,,,0.4020259380340576,2.8,right,1,1,8.0,0.4538002014160156,0,,,0.24,1,right,1.0
1,3,55,no,action,variable,,,0.5675389766693115,1.0,left,1,1,7.0,0.5413169860839844,0,,,0.46,1,right,2.8
1,4,0,no,external,constant,long,1.3,,2.8,left,1,1,7.0,0.7205390930175781,0,,,0.51,1,right,
1,4,1,no,external,constant,long,1.5,,2.8,right,1,1,8.0,0.522089958190918,0,,,0.34,1,right,2.8
1,4,2,no,external,constant,long,1.3,,2.8,left,1,1,7.0,0.4044837951660156,0,,,0.17,1,right,2.8
1,4,3,no,external,constant,long,1.1,,2.8,left,1,1,7.0,0.4931468963623047,0,,,0.22,1,right,2.8
1,4,4,no,external,constant,long,1.7,,2.8,left,1,1,7.0,0.3511121273040771,0,,,0.26,1,right,2.8
1,4,5,no,external,constant,long,1.2,,2.8,left,1,1,7.0,0.3958570957183838,0,,,0.17,1,right,2.8
1,4,6,no,external,constant,long,1.5,,2.8,right,1,1,8.0,0.509850025177002,0,,,0.21,1,right,2.8
1,4,7,no,external,constant,long,1.4,,2.8,right,1,1,8.0,0.4458150863647461,0,,,0.19,1,right,2.8
1,4,8,no,external,constant,long,1.7,,2.8,left,1,1,7.0,0.4537639617919922,0,,,0.33,1,right,2.8
1,4,9,no,external,constant,long,1.6,,2.8,right,1,1,8.0,0.4504411220550537,0,,,0.56,1,right,2.8
1,4,10,no,external,constant,long,1.4,,2.8,left,0,1,8.0,0.3619139194488525,0,,,0.77,1,right,2.8
1,4,11,no,external,constant,long,1.3,,2.8,right,1,1,8.0,0.4969179630279541,0,,,0.18,1,right,2.8
1,4,12,no,external,constant,long,1.1,,2.8,left,1,1,7.0,0.5561649799346924,0,,,0.45,1,right,2.8
1,4,13,no,external,constant,long,1.6,,2.8,right,1,1,8.0,0.4478559494018554,0,,,0.26,1,right,2.8
1,4,14,no,external,constant,long,1.3,,2.8,left,1,1,7.0,0.3301618099212646,0,,,0.16,1,right,2.8
1,4,15,no,external,constant,long,1.1,,2.8,left,1,1,7.0,0.5065550804138184,0,,,0.26,1,right,2.8
1,4,16,no,external,constant,long,1.3,,2.8,right,1,1,8.0,0.5700039863586426,0,,,0.38,1,right,2.8
1,4,17,no,external,constant,long,1.6,,2.8,left,1,1,7.0,0.4903349876403808,0,,,0.3,1,right,2.8
1,4,18,no,external,constant,long,1.4,,2.8,left,1,1,7.0,0.4226770401000976,0,,,0.63,1,right,2.8
1,4,19,no,external,constant,long,1.2,,2.8,right,1,1,8.0,0.4658379554748535,0,,,0.35,1,right,2.8
1,4,20,no,external,constant,long,1.7,,2.8,right,1,1,8.0,0.5693380832672119,0,,,0.25,1,right,2.8
1,4,21,no,external,constant,long,1.1,,2.8,left,1,1,7.0,0.5112051963806152,0,,,0.25,1,right,2.8
1,4,22,no,external,constant,long,1.0,,2.8,left,1,1,7.0,0.3875670433044433,0,,,0.41,1,right,2.8
1,4,23,no,external,constant,long,1.2,,2.8,left,1,1,7.0,0.394575834274292,0,,,0.16,1,right,2.8
1,4,24,no,external,constant,long,1.2,,2.8,right,1,1,8.0,0.4281151294708252,0,,,0.54,1,right,2.8
1,4,25,no,external,constant,long,1.2,,2.8,left,1,1,7.0,0.5552258491516113,0,,,0.19,1,right,2.8
1,4,26,no,external,constant,long,1.1,,2.8,right,1,1,8.0,0.3916480541229248,0,,,0.19,1,right,2.8
1,4,27,no,external,constant,long,1.6,,2.8,right,1,1,8.0,0.4602930545806885,0,,,0.21,1,right,2.8
1,4,28,no,external,constant,long,1.6,,2.8,left,1,1,7.0,0.5099959373474121,0,,,0.3,1,right,2.8
1,4,29,no,external,constant,long,1.3,,2.8,right,1,1,8.0,0.474606990814209,0,,,0.56,1,right,2.8
1,4,30,no,external,constant,long,1.5,,2.8,left,1,1,7.0,0.5452311038970947,0,,,0.64,1,right,2.8
1,4,31,no,external,constant,long,1.0,,2.8,right,1,1,8.0,0.4568290710449219,0,,,0.16,1,right,2.8
1,4,32,no,external,constant,long,1.3,,2.8,right,1,1,8.0,0.372323989868164,0,,,0.4,1,right,2.8
1,4,33,no,external,constant,long,1.3,,2.8,left,1,1,7.0,0.3345389366149902,0,,,0.23,1,right,2.8
1,4,34,no,external,constant,long,1.7,,2.8,left,1,1,7.0,0.5891890525817871,0,,,0.25,1,right,2.8
1,4,35,no,external,constant,long,1.2,,2.8,left,1,1,7.0,0.5035068988800049,0,,,0.24,1,right,2.8
1,4,36,no,external,constant,long,1.3,,2.8,right,1,1,8.0,0.5945339202880859,0,,,0.69,1,right,2.8
1,4,37,no,external,constant,long,1.2,,2.8,right,1,1,8.0,0.7063250541687012,0,,,0.47,1,right,2.8
1,4,38,no,external,constant,long,1.5,,2.8,right,1,1,8.0,0.5065350532531738,0,,,0.2,1,right,2.8
1,4,39,no,external,constant,long,1.6,,2.8,right,1,1,8.0,0.4263648986816406,0,,,0.54,1,right,2.8
1,4,40,no,external,constant,long,1.2,,2.8,left,1,1,7.0,0.6705009937286377,0,,,0.18,1,right,2.8
1,4,41,no,external,constant,long,1.4,,2.8,right,1,1,8.0,0.3872251510620117,0,,,0.52,1,right,2.8
1,4,42,no,external,constant,long,1.2,,2.8,left,1,1,7.0,0.584453821182251,0,,,0.49,1,right,2.8
1,4,43,no,external,constant,long,1.6,,2.8,right,1,1,8.0,0.4727640151977539,0,,,0.38,1,right,2.8
1,4,44,no,external,constant,long,1.6,,2.8,right,1,1,8.0,0.4290769100189209,0,,,0.44,1,right,2.8
1,4,45,no,external,constant,long,1.0,,2.8,right,1,1,8.0,0.3948400020599365,0,,,0.33,1,right,2.8
1,4,46,no,external,constant,long,1.3,,2.8,left,1,1,7.0,0.5057699680328369,0,,,0.33,1,right,2.8
1,4,47,no,external,constant,long,1.2,,2.8,left,1,1,7.0,0.437047004699707,0,,,0.51,1,right,2.8
1,4,48,no,external,constant,long,1.5,,2.8,right,1,1,8.0,0.5826687812805176,0,,,0.32,1,right,2.8
1,4,49,no,external,constant,long,1.1,,2.8,right,1,1,8.0,0.4776680469512939,0,,,0.32,1,right,2.8
1,4,50,no,external,constant,long,1.6,,2.8,left,1,1,7.0,0.4167778491973877,0,,,0.41,1,right,2.8
1,4,51,no,external,constant,long,1.1,,2.8,right,1,1,8.0,0.4560451507568359,0,,,0.55,1,right,2.8
1,4,52,no,external,constant,long,1.4,,2.8,right,1,1,8.0,0.4227049350738525,0,,,0.33,1,right,2.8
1,4,53,no,external,constant,long,1.4,,2.8,left,1,1,7.0,0.6210451126098633,0,,,0.55,1,right,2.8
1,4,54,no,external,constant,long,1.6,,2.8,left,1,1,7.0,0.5069980621337891,0,,,0.5,1,right,2.8
1,4,55,no,external,constant,long,1.1,,2.8,right,1,1,8.0,0.4067080020904541,0,,,0.38,1,right,2.8
1,5,0,no,external,constant,short,1.7,,1.0,left,1,1,7.0,0.4294919967651367,0,,,0.55,1,right,
1,5,1,no,external,constant,short,1.5,,1.0,left,1,1,7.0,0.6154370307922363,0,,,0.17,1,right,1.0
1,5,2,no,external,constant,short,1.4,,1.0,left,1,1,7.0,0.7641828060150146,0,,,0.24,1,right,1.0
1,5,3,no,external,constant,short,1.5,,1.0,left,1,1,7.0,0.6658010482788086,0,,,0.27,1,right,1.0
1,5,4,no,external,constant,short,1.4,,1.0,left,1,1,7.0,0.4294519424438476,0,,,0.31,1,right,1.0
1,5,5,no,external,constant,short,1.4,,1.0,right,1,1,8.0,0.5129480361938477,0,,,0.49,1,right,1.0
1,5,6,no,external,constant,short,1.4,,1.0,right,1,1,8.0,0.5352721214294434,0,,,0.3,1,right,1.0
1,5,7,no,external,constant,short,1.7,,1.0,left,1,1,7.0,0.4380581378936767,0,,,0.2,1,right,1.0
1,5,8,no,external,constant,short,1.7,,1.0,right,1,1,8.0,0.6425600051879883,0,,,0.25,1,right,1.0
1,5,9,no,external,constant,short,1.2,,1.0,left,1,1,7.0,0.5778939723968506,0,,,0.77,1,right,1.0
1,5,10,no,external,constant,short,1.1,,1.0,left,1,1,7.0,0.4143521785736084,0,,,0.45,1,right,1.0
1,5,11,no,external,constant,short,1.4,,1.0,right,1,1,8.0,0.5129289627075195,0,,,0.39,1,right,1.0
1,5,12,no,external,constant,short,1.2,,1.0,left,1,1,7.0,0.7712280750274658,0,,,0.18,1,right,1.0
1,5,13,no,external,constant,short,1.6,,1.0,left,1,1,7.0,0.3728978633880615,0,,,0.2,1,right,1.0
1,5,14,no,external,constant,short,1.2,,1.0,left,1,1,7.0,0.4815669059753418,0,,,0.25,1,right,1.0
1,5,15,no,external,constant,short,1.6,,1.0,right,1,1,8.0,0.5527238845825195,0,,,0.28,1,right,1.0
1,5,16,no,external,constant,short,1.1,,1.0,right,1,1,8.0,0.4455649852752685,0,,,0.53,1,right,1.0
1,5,17,no,external,constant,short,1.7,,1.0,right,1,1,8.0,0.3683481216430664,0,,,0.21,1,right,1.0
1,5,18,no,external,constant,short,1.7,,1.0,left,1,1,7.0,0.4141659736633301,0,,,0.26,1,right,1.0
1,5,19,no,external,constant,short,1.2,,1.0,right,1,1,8.0,0.4022250175476074,0,,,0.26,1,right,1.0
1,5,20,no,external,constant,short,1.7,,1.0,left,1,1,7.0,0.4302630424499511,0,,,0.68,1,right,1.0
1,5,21,no,external,constant,short,1.6,,1.0,right,1,1,8.0,0.3950610160827636,0,,,0.25,1,right,1.0
1,5,22,no,external,constant,short,1.7,,1.0,right,1,1,8.0,0.3429548740386963,0,,,0.26,1,right,1.0
1,5,23,no,external,constant,short,1.5,,1.0,right,1,1,8.0,0.5044639110565186,0,,,0.17,1,right,1.0
1,5,24,no,external,constant,short,1.7,,1.0,left,1,1,7.0,0.5951480865478516,0,,,0.38,1,right,1.0
1,5,25,no,external,constant,short,1.2,,1.0,right,1,1,8.0,0.362468957901001,0,,,0.38,1,right,1.0
1,5,26,no,external,constant,short,1.5,,1.0,right,1,1,8.0,0.3628208637237549,0,,,0.41,1,right,1.0
1,5,27,no,external,constant,short,1.2,,1.0,right,1,1,8.0,0.3809950351715088,0,,,0.24,1,right,1.0
1,5,28,no,external,constant,short,1.5,,1.0,left,1,1,7.0,0.4456000328063965,0,,,0.28,1,right,1.0
1,5,29,no,external,constant,short,1.2,,1.0,right,1,1,8.0,0.4040710926055908,0,,,0.34,1,right,1.0
1,5,30,no,external,constant,short,1.3,,1.0,left,1,1,7.0,0.4066159725189209,0,,,0.21,1,right,1.0
1,5,31,no,external,constant,short,1.2,,1.0,right,1,1,8.0,0.3756968975067138,0,,,0.27,1,right,1.0
1,5,32,no,external,constant,short,1.1,,1.0,left,1,1,7.0,0.3515820503234863,0,,,0.65,1,right,1.0
1,5,33,no,external,constant,short,1.1,,1.0,right,1,1,8.0,0.4177031517028808,0,,,0.23,1,right,1.0
1,5,34,no,external,constant,short,1.4,,1.0,left,1,1,7.0,0.4814040660858154,0,,,0.69,1,right,1.0
1,5,35,no,external,constant,short,1.1,,1.0,left,1,1,7.0,0.589623212814331,0,,,0.39,1,right,1.0
1,5,36,no,external,constant,short,1.2,,1.0,right,1,1,8.0,0.4306309223175049,0,,,0.19,1,right,1.0
1,5,37,no,external,constant,short,1.7,,1.0,right,1,1,8.0,0.4487919807434082,0,,,0.67,1,right,1.0
1,5,38,no,external,constant,short,1.5,,1.0,right,1,1,8.0,0.4116160869598388,0,,,0.32,1,right,1.0
1,5,39,no,external,constant,short,1.7,,1.0,left,1,1,7.0,0.3874540328979492,0,,,0.21,1,right,1.0
1,5,40,no,external,constant,short,1.0,,1.0,left,1,1,7.0,0.4451718330383301,0,,,0.21,1,right,1.0
1,5,41,no,external,constant,short,1.2,,1.0,left,1,1,7.0,0.3787930011749267,0,,,0.54,1,right,1.0
1,5,42,no,external,constant,short,1.3,,1.0,right,1,1,8.0,0.448944091796875,0,,,0.41,1,right,1.0
1,5,43,no,external,constant,short,1.6,,1.0,right,1,1,8.0,0.5399470329284668,0,,,0.36,1,right,1.0
1,5,44,no,external,constant,short,1.1,,1.0,right,1,1,8.0,0.4078409671783447,0,,,0.19,1,right,1.0
1,5,45,no,external,constant,short,1.2,,1.0,left,1,1,7.0,0.5895638465881348,0,,,0.18,1,right,1.0
1,5,46,no,external,constant,short,1.2,,1.0,left,1,1,7.0,0.4096410274505615,0,,,0.52,1,right,1.0
1,5,47,no,external,constant,short,1.4,,1.0,right,1,1,8.0,0.498511791229248,0,,,0.25,1,right,1.0
1,5,48,no,external,constant,short,1.1,,1.0,left,1,1,7.0,0.335629940032959,0,,,0.21,1,right,1.0
1,5,49,no,external,constant,short,1.6,,1.0,left,1,1,7.0,0.3412361145019531,0,,,0.21,1,right,1.0
1,5,50,no,external,constant,short,1.7,,1.0,left,1,1,7.0,0.3420841693878174,0,,,0.67,1,right,1.0
1,5,51,no,external,constant,short,1.7,,1.0,right,1,1,8.0,0.4570848941802978,0,,,0.75,1,right,1.0
1,5,52,no,external,constant,short,1.2,,1.0,right,1,1,8.0,0.4127099514007568,0,,,0.27,1,right,1.0
1,5,53,no,external,constant,short,1.5,,1.0,right,1,1,8.0,0.4154181480407715,0,,,0.33,1,right,1.0
1,5,54,no,external,constant,short,1.5,,1.0,left,1,1,7.0,0.3687548637390136,0,,,0.3,1,right,1.0
1,5,55,no,external,constant,short,1.6,,1.0,right,1,1,8.0,0.316929817199707,0,,,0.41,1,right,1.0
1,6,0,no,external,variable,,1.4,,1.0,right,1,1,8.0,0.675123929977417,1,7.0,0.3832099437713623,0.25,1,right,
1,6,1,no,external,variable,,1.7,,2.8,left,1,1,7.0,0.4578511714935303,0,,,0.44,1,right,1.0
1,6,2,no,external,variable,,1.4,,2.8,left,1,1,7.0,0.7722229957580566,0,,,0.25,1,right,2.8
1,6,3,no,external,variable,,1.7,,2.8,left,1,1,7.0,0.4567091464996338,0,,,0.2,1,right,2.8
1,6,4,no,external,variable,,1.1,,1.0,right,1,1,8.0,0.4535489082336426,0,,,0.22,1,right,2.8
1,6,5,no,external,variable,,1.5,,2.8,left,1,1,7.0,0.3506009578704834,0,,,0.23,1,right,1.0
1,6,6,no,external,variable,,1.2,,2.8,left,1,1,7.0,0.7038860321044922,0,,,0.69,1,right,2.8
1,6,7,no,external,variable,,1.3,,2.8,left,1,1,7.0,0.8449110984802246,0,,,0.21,1,right,2.8
1,6,8,no,external,variable,,1.1,,2.8,left,1,1,7.0,0.4280521869659424,0,,,0.46,1,right,2.8
1,6,9,no,external,variable,,1.5,,1.0,right,1,1,8.0,0.5045740604400635,0,,,0.69,1,right,2.8
1,6,10,no,external,variable,,1.5,,2.8,right,1,1,8.0,0.5643548965454102,0,,,0.45,1,right,1.0
1,6,11,no,external,variable,,1.6,,1.0,right,1,1,8.0,0.5630428791046143,0,,,0.56,1,right,2.8
1,6,12,no,external,variable,,1.5,,2.8,right,1,1,8.0,0.5094079971313477,0,,,0.22,1,right,1.0
1,6,13,no,external,variable,,1.2,,2.8,left,1,1,7.0,0.3180179595947265,0,,,0.67,1,right,2.8
1,6,14,no,external,variable,,1.3,,1.0,left,1,1,7.0,0.4043159484863281,0,,,0.39,1,right,2.8
1,6,15,no,external,variable,,1.5,,2.8,left,1,1,7.0,0.3569400310516357,0,,,0.42,1,right,1.0
1,6,16,no,external,variable,,1.4,,1.0,right,1,1,8.0,0.5194089412689209,0,,,0.42,1,right,2.8
1,6,17,no,external,variable,,1.2,,2.8,left,1,1,7.0,0.4586551189422607,0,,,0.22,1,right,1.0
1,6,18,no,external,variable,,1.2,,2.8,right,1,1,8.0,0.6374008655548096,0,,,0.19,1,right,2.8
1,6,19,no,external,variable,,1.0,,2.8,right,1,1,8.0,0.4932811260223388,0,,,0.52,1,right,2.8
1,6,20,no,external,variable,,1.7,,1.0,right,1,1,8.0,0.4240100383758545,0,,,0.29,1,right,2.8
1,6,21,no,external,variable,,1.7,,1.0,left,1,1,7.0,0.5442409515380859,0,,,0.52,1,right,1.0
1,6,22,no,external,variable,,1.7,,2.8,right,1,1,8.0,0.4396049976348877,0,,,0.21,1,right,1.0
1,6,23,no,external,variable,,1.3,,1.0,right,1,1,8.0,0.469581127166748,0,,,0.26,1,right,2.8
1,6,24,no,external,variable,,1.6,,1.0,left,1,1,7.0,0.4553940296173095,0,,,0.37,1,right,1.0
1,6,25,no,external,variable,,1.3,,2.8,left,1,1,7.0,0.693612813949585,0,,,0.75,1,right,1.0
1,6,26,no,external,variable,,1.7,,2.8,left,1,1,7.0,0.4716238975524902,0,,,0.19,1,right,2.8
1,6,27,no,external,variable,,1.3,,2.8,left,1,1,7.0,0.8380448818206787,0,,,0.39,1,right,2.8
1,6,28,no,external,variable,,1.4,,1.0,right,1,1,8.0,0.4524118900299072,0,,,0.18,1,right,2.8
1,6,29,no,external,variable,,1.3,,1.0,right,1,1,8.0,0.3869388103485107,0,,,0.58,1,right,1.0
1,6,30,no,external,variable,,1.3,,2.8,right,1,1,8.0,0.4105911254882812,0,,,0.28,1,right,1.0
1,6,31,no,external,variable,,1.2,,2.8,left,1,1,7.0,0.3979349136352539,0,,,0.23,1,right,2.8
1,6,32,no,external,variable,,1.3,,2.8,left,1,1,7.0,0.4894158840179443,0,,,0.3,1,right,2.8
1,6,33,no,external,variable,,1.0,,2.8,right,1,1,8.0,0.3927481174468994,0,,,0.31,1,right,2.8
1,6,34,no,external,variable,,1.3,,1.0,left,1,1,7.0,0.319749116897583,0,,,0.27,1,right,2.8
1,6,35,no,external,variable,,1.6,,1.0,right,1,1,8.0,0.4510490894317627,0,,,0.43,1,right,1.0
1,6,36,no,external,variable,,1.1,,1.0,right,1,1,8.0,0.4942610263824463,0,,,0.26,1,right,1.0
1,6,37,no,external,variable,,1.3,,1.0,left,1,1,7.0,0.5377569198608398,0,,,0.25,1,right,1.0
1,6,38,no,external,variable,,1.3,,1.0,right,1,1,8.0,0.4144239425659179,0,,,0.3,1,right,1.0
1,6,39,no,external,variable,,1.7,,2.8,right,1,1,8.0,0.4159471988677978,0,,,0.52,1,right,1.0
1,6,40,no,external,variable,,1.0,,1.0,right,1,1,8.0,0.7696437835693359,0,,,0.2,1,right,2.8
1,6,41,no,external,variable,,1.1,,1.0,right,1,1,8.0,0.4779329299926758,0,,,0.48,1,right,1.0
1,6,42,no,external,variable,,1.5,,2.8,left,1,1,7.0,0.8185958862304688,0,,,0.29,1,right,1.0
1,6,43,no,external,variable,,1.6,,1.0,left,1,1,7.0,0.4966228008270263,0,,,0.26,1,right,2.8
1,6,44,no,external,variable,,1.2,,2.8,right,1,1,8.0,0.4344179630279541,0,,,0.45,1,right,1.0
1,6,45,no,external,variable,,1.2,,1.0,left,1,1,7.0,0.6190540790557861,0,,,0.26,1,right,2.8
1,6,46,no,external,variable,,1.5,,1.0,right,1,1,8.0,0.5943889617919922,0,,,0.22,1,right,1.0
1,6,47,no,external,variable,,1.5,,1.0,left,1,1,7.0,0.4580230712890625,0,,,0.26,1,right,1.0
1,6,48,no,external,variable,,1.4,,1.0,right,1,1,8.0,0.4012861251831054,0,,,0.47,1,right,1.0
1,6,49,no,external,variable,,1.4,,1.0,left,1,1,7.0,0.3898229598999023,0,,,0.43,1,right,1.0
1,6,50,no,external,variable,,1.5,,2.8,left,1,1,7.0,0.4716169834136963,0,,,0.31,1,right,1.0
1,6,51,no,external,variable,,1.3,,2.8,left,1,1,7.0,0.4732980728149414,0,,,0.39,1,right,2.8
1,6,52,no,external,variable,,1.3,,1.0,right,1,1,8.0,0.7071740627288818,0,,,0.43,1,right,2.8
1,6,53,no,external,variable,,1.4,,2.8,right,1,1,8.0,0.3940999507904053,0,,,0.35,1,right,1.0
1,6,54,no,external,variable,,1.6,,1.0,right,1,1,8.0,0.7164571285247803,0,,,0.36,1,right,2.8
1,6,55,no,external,variable,,1.2,,1.0,left,1,1,7.0,0.5765891075134277,0,,,0.37,1,right,1.0
1,7,0,no,external,variable,,1.5,,1.0,right,1,1,8.0,0.4022700786590576,0,,,0.34,1,right,
1,7,1,no,external,variable,,1.6,,2.8,right,1,1,8.0,0.5546188354492188,0,,,0.46,1,right,1.0
1,7,2,no,external,variable,,1.2,,2.8,right,1,1,8.0,0.4723739624023437,0,,,0.33,1,right,2.8
1,7,3,no,external,variable,,1.5,,2.8,left,1,1,7.0,0.7436401844024658,0,,,0.26,1,right,2.8
1,7,4,no,external,variable,,1.5,,1.0,right,1,1,8.0,0.8817551136016846,0,,,0.49,1,right,2.8
1,7,5,no,external,variable,,1.6,,2.8,right,1,1,8.0,0.4488558769226074,0,,,0.42,1,right,1.0
1,7,6,no,external,variable,,1.7,,1.0,left,1,1,7.0,0.4920430183410644,0,,,0.22,1,right,2.8
1,7,7,no,external,variable,,1.4,,2.8,right,1,1,8.0,0.551002025604248,0,,,0.19,1,right,1.0
1,7,8,no,external,variable,,1.0,,2.8,left,1,1,7.0,1.0373060703277588,0,,,0.25,1,right,2.8
1,7,9,no,external,variable,,1.5,,2.8,right,1,1,8.0,0.4874241352081299,0,,,0.64,1,right,2.8
1,7,10,no,external,variable,,1.4,,2.8,left,1,1,7.0,0.7853829860687256,0,,,0.25,1,right,2.8
1,7,11,no,external,variable,,1.2,,2.8,left,1,1,7.0,0.509735107421875,0,,,0.35,1,right,2.8
1,7,12,no,external,variable,,1.7,,2.8,right,1,1,8.0,0.4657700061798095,0,,,0.58,1,right,2.8
1,7,13,no,external,variable,,1.3,,1.0,right,1,1,8.0,0.6613099575042725,0,,,0.25,1,right,2.8
1,7,14,no,external,variable,,1.1,,2.8,right,1,1,8.0,0.3498108386993408,0,,,0.58,1,right,1.0
1,7,15,no,external,variable,,1.1,,2.8,right,1,1,8.0,0.4057540893554687,0,,,0.17,1,right,2.8
1,7,16,no,external,variable,,1.1,,2.8,left,1,1,7.0,0.3390998840332031,0,,,0.27,1,right,2.8
1,7,17,no,external,variable,,1.1,,1.0,left,1,1,7.0,0.5687501430511475,0,,,0.37,1,right,2.8
1,7,18,no,external,variable,,1.0,,1.0,right,1,1,8.0,0.4561109542846679,0,,,0.19,1,right,1.0
1,7,19,no,external,variable,,1.7,,2.8,right,1,1,8.0,0.4232962131500244,0,,,0.25,1,right,1.0
1,7,20,no,external,variable,,1.3,,2.8,right,1,1,8.0,0.5119779109954834,0,,,0.71,1,right,2.8
1,7,21,no,external,variable,,1.1,,1.0,left,1,1,7.0,0.4166820049285888,0,,,0.29,1,right,2.8
1,7,22,no,external,variable,,1.1,,2.8,left,1,1,7.0,0.5176301002502441,0,,,0.2,1,right,1.0
1,7,23,no,external,variable,,1.4,,1.0,right,1,1,8.0,0.4811029434204101,0,,,0.2,1,right,2.8
1,7,24,no,external,variable,,1.2,,1.0,left,1,1,7.0,0.3787441253662109,0,,,0.25,1,right,1.0
1,7,25,no,external,variable,,1.6,,2.8,right,1,1,8.0,0.4294259548187256,0,,,0.17,1,right,1.0
1,7,26,no,external,variable,,1.6,,1.0,right,1,1,8.0,0.5929419994354248,0,,,0.7,1,right,2.8
1,7,27,no,external,variable,,1.0,,2.8,left,1,1,7.0,0.6376278400421143,0,,,0.36,1,right,1.0
1,7,28,no,external,variable,,1.1,,2.8,left,1,1,7.0,0.4427690505981445,0,,,0.24,1,right,2.8
1,7,29,no,external,variable,,1.1,,1.0,right,1,1,8.0,0.4036140441894531,0,,,0.21,1,right,2.8
1,7,30,no,external,variable,,1.4,,1.0,left,1,1,7.0,0.4059720039367676,0,,,0.61,1,right,1.0
1,7,31,no,external,variable,,1.0,,2.8,right,1,1,8.0,0.3627622127532959,0,,,0.53,1,right,1.0
1,7,32,no,external,variable,,1.2,,2.8,right,1,1,8.0,0.45430588722229,0,,,0.2,1,right,2.8
1,7,33,no,external,variable,,1.3,,2.8,left,1,1,7.0,0.4697580337524414,0,,,0.17,1,right,2.8
1,7,34,no,external,variable,,1.3,,1.0,left,1,1,7.0,0.4629697799682617,0,,,0.39,1,right,2.8
1,7,35,no,external,variable,,1.3,,1.0,right,1,1,8.0,0.508681058883667,0,,,0.3,1,right,1.0
1,7,36,no,external,variable,,1.2,,1.0,right,1,1,8.0,0.4879708290100097,0,,,0.25,1,right,1.0
1,7,37,no,external,variable,,1.3,,1.0,left,1,1,7.0,0.4574739933013916,0,,,0.21,1,right,1.0
1,7,38,no,external,variable,,1.2,,1.0,left,1,1,7.0,0.5331940650939941,0,,,0.67,1,right,1.0
1,7,39,no,external,variable,,1.6,,1.0,left,1,1,7.0,0.4229857921600342,0,,,0.18,1,right,1.0
1,7,40,no,external,variable,,1.5,,2.8,left,1,1,7.0,0.5036220550537109,0,,,0.28,1,right,1.0
1,7,41,no,external,variable,,1.4,,1.0,left,1,1,7.0,0.3843710422515869,0,,,0.18,1,right,2.8
1,7,42,no,external,variable,,1.0,,1.0,right,1,1,8.0,0.4348001480102539,0,,,0.28,1,right,1.0
1,7,43,no,external,variable,,1.4,,1.0,right,1,1,8.0,0.3803091049194336,0,,,0.47,1,right,1.0
1,7,44,no,external,variable,,1.6,,2.8,right,1,1,8.0,0.3221118450164795,0,,,0.23,1,right,1.0
1,7,45,no,external,variable,,1.0,,1.0,right,1,1,8.0,0.4391589164733886,0,,,0.2,1,right,2.8
1,7,46,no,external,variable,,1.5,,2.8,left,1,1,7.0,0.4687371253967285,0,,,0.2,1,right,1.0
1,7,47,no,external,variable,,1.0,,1.0,right,1,1,8.0,0.4747309684753418,0,,,0.63,1,right,2.8
1,7,48,no,external,variable,,1.1,,1.0,left,1,1,7.0,0.3960750102996826,0,,,0.67,1,right,1.0
1,7,49,no,external,variable,,1.6,,2.8,left,1,1,7.0,0.3440809249877929,0,,,0.18,1,right,1.0
1,7,50,no,external,variable,,1.3,,1.0,left,1,1,7.0,0.719728946685791,0,,,0.44,1,right,2.8
1,7,51,no,external,variable,,1.4,,2.8,right,1,1,8.0,0.4929900169372558,0,,,0.47,1,right,1.0
1,7,52,no,external,variable,,1.7,,2.8,left,1,1,7.0,0.4409849643707275,0,,,0.38,1,right,2.8
1,7,53,no,external,variable,,1.1,,1.0,left,1,1,7.0,0.4064819812774658,0,,,0.2,1,right,2.8
1,7,54,no,external,variable,,1.0,,1.0,left,1,1,7.0,0.3942859172821045,0,,,0.67,1,right,1.0
1,7,55,no,external,variable,,1.5,,1.0,left,1,1,7.0,0.4313321113586426,0,,,0.18,1,right,1.0
2,0,0,no,external,constant,long,1.6,,2.8,right,1,1,8.0,0.3837590217590332,0,,,0.25,2,right,
