participant,block,trial,practice,condition,FPType,conFPDur,extFixDur,actionTrigLatency,FP,orientation,Acc,responseGiven,response,RT,preRespGiven,preResp,preTime,ITI,countBalance,handedness,oneBackFP,condTestPos,numFP,numOneBackFP,squaredNumFP,seqOri,prevOri,numLogFP,logFP,logOneBackFP,logRT,invRT,RTzscore,logRTzscore,scaledNumFP,squaredScaledNumFP,scaledNumOneBackFP
2,3,49,no,external,variable,NA,1.1,NA,1,right,1,1,8,0.6165578365325928,0,NA,NA,0.48,2,right,2.8,1,1,2.8,1,same,right,0,0,0.4471580313422192,-0.21002617793473305,1.6219078580264505,2.4731248215567923,2.2844227603173404,-0.902093023255814,0.8137718226068146,0.9031652989449002
2,3,50,no,external,variable,NA,1,NA,1,left,1,1,7,0.4015471935272217,0,NA,NA,0.22,2,right,1,1,1,1,1,different,right,0,0,0,-0.3962634050952034,2.490367299584197,-0.43371277414503445,-0.3984264011642767,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,3,51,no,external,variable,NA,1.5,NA,1,left,1,1,7,0.4510929584503174,0,NA,NA,0.34,2,right,1,1,1,1,1,same,left,0,0,0,-0.3457339521752657,2.216837973785703,0.23612147300272962,0.3294780165683427,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,3,52,no,external,variable,NA,1,NA,2.8,left,1,1,7,0.4942240715026855,0,NA,NA,0.36,2,right,1,1,2.8,1,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0,-0.3060761058254895,2.023373723905243,0.819232798156794,0.9007709929934498,0.8979069767441858,0.8062369388858839,-0.8968347010550997
2,3,53,no,external,variable,NA,1.6,NA,2.8,left,1,1,7,0.4623579978942871,0,NA,NA,0.74,2,right,2.8,1,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.33502162552018977,2.1628262181130014,0.38841923703470455,0.4837949435451621,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,3,54,no,external,variable,NA,1.6,NA,2.8,right,1,1,8,0.4783937931060791,0,NA,NA,0.37,2,right,2.8,1,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3202144637129286,2.090328123839725,0.6052152604643348,0.6971002114780017,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,3,55,no,external,variable,NA,1.7,NA,1,left,1,1,7,0.486063003540039,0,NA,NA,0.17,2,right,2.8,1,1,2.8,1,different,right,0,0,0.4471580313422192,-0.3133074337904553,2.057346460678787,0.7088991939997853,0.7965997568608874,-0.902093023255814,0.8137718226068146,0.9031652989449002
2,4,1,no,action,variable,NA,NA,8.50098705291748,1,right,1,1,8,0.4638950824737549,0,NA,NA,0.23,2,right,1,2,1,1,1,different,left,0,0,0,-0.3335802312015084,2.1556598415905293,0.40919986063973623,0.5045590173997766,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,4,2,no,action,variable,NA,NA,3.655879020690918,2.8,left,1,1,7,0.4328370094299316,0,NA,NA,0.46,2,right,1,2,2.8,1,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0,-0.3636756122637257,2.3103384835715666,-0.010689932311507406,0.07101858577775216,0.8979069767441858,0.8062369388858839,-0.8968347010550997
2,4,3,no,action,variable,NA,NA,0.8562610149383545,1,right,1,1,8,0.4098761081695556,0,NA,NA,0.37,2,right,2.8,2,1,2.8,1,different,left,0,0,0.4471580313422192,-0.38734739613222174,2.4397616256918413,-0.32110996585929347,-0.2699864134410534,-0.902093023255814,0.8137718226068146,0.9031652989449002
2,4,4,no,action,variable,NA,NA,2.251699924468994,2.8,left,1,1,7,0.2909839153289795,0,NA,NA,0.43,2,right,1,2,2.8,1,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0,-0.5361310167767444,3.436616071611463,-1.9284736347163038,-2.4132958794073764,0.8979069767441858,0.8062369388858839,-0.8968347010550997
2,4,5,no,action,variable,NA,NA,2.5339088439941406,1,left,1,1,7,0.382282018661499,0,NA,NA,0.55,2,right,2.8,2,1,2.8,1,same,left,0,0,0.4471580313422192,-0.4176161293410171,2.61586983217611,-0.6941684139435423,-0.7060240775883847,-0.902093023255814,0.8137718226068146,0.9031652989449002
2,4,6,no,action,variable,NA,NA,2.9658989906311035,1,left,1,1,7,0.3718249797821045,0,NA,NA,0.67,2,right,1,2,1,1,1,same,left,0,0,0,-0.429661437003317,2.689437381496037,-0.83554240980467,-0.8795433253472908,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,4,7,no,action,variable,NA,NA,0.7572290897369385,2.8,right,1,1,8,0.3648309707641601,0,NA,NA,0.27,2,right,1,2,2.8,1,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0,-0.43790830120696994,2.74099536534807,-0.930097954004082,-0.9983439166735304,0.8979069767441858,0.8062369388858839,-0.8968347010550997
2,4,9,no,action,variable,NA,NA,2.054992914199829,1,left,1,1,7,0.4149391651153564,0,NA,NA,0.33,2,right,2.8,2,1,2.8,1,different,right,0,0,0.4471580313422192,-0.38201557121892143,2.4099918351211604,-0.25265993904427053,-0.1931785581270933,-0.902093023255814,0.8137718226068146,0.9031652989449002
2,4,10,no,action,variable,NA,NA,0.9749710559844972,2.8,right,1,1,8,0.4752240180969238,0,NA,NA,0.25,2,right,1,2,2.8,1,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0,-0.32310161797769865,2.1042707479402822,0.5623614694252622,0.6555091745172105,0.8979069767441858,0.8062369388858839,-0.8968347010550997
2,4,11,no,action,variable,NA,NA,1.5312509536743164,1,left,1,1,7,0.3777918815612793,0,NA,NA,0.25,2,right,2.8,2,1,2.8,1,different,right,0,0,0.4471580313422192,-0.4227473789473271,2.6469600031301788,-0.7548728476884721,-0.7799425358554848,-0.902093023255814,0.8137718226068146,0.9031652989449002
2,4,12,no,action,variable,NA,NA,1.0597188472747805,1,right,1,1,8,0.4334790706634521,0,NA,NA,0.27,2,right,1,2,1,1,1,different,left,0,0,0,-0.36303186638800083,2.3069164526662647,-0.002009581858839446,0.08029209735880438,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,4,13,no,action,variable,NA,NA,0.6974799633026123,1,left,1,1,7,0.3888781070709228,0,NA,NA,0.41,2,right,1,2,1,1,1,different,right,0,0,0,-0.41018650592922934,2.5714998654260115,-0.6049925596459153,-0.598996287042168,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,4,14,no,action,variable,NA,NA,0.6486389636993408,2.8,right,1,1,8,0.384559154510498,0,NA,NA,0.6,2,right,1,2,2.8,1,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0,-0.415036845715661,2.60038017108939,-0.6633826630436427,-0.6688680856472707,0.8979069767441858,0.8062369388858839,-0.8968347010550997
2,4,15,no,action,variable,NA,NA,2.5899438858032227,1,right,1,1,8,0.5048301219940186,0,NA,NA,0.2,2,right,2.8,2,1,2.8,1,same,right,0,0,0.4471580313422192,-0.2968547396880539,1.9808643669084556,0.9626213573424368,1.033609817898297,-0.902093023255814,0.8137718226068146,0.9031652989449002
2,4,16,no,action,variable,NA,NA,0.5589230060577393,1,right,1,1,8,0.4562950134277344,0,NA,NA,0.31,2,right,1,2,1,1,1,same,right,0,0,0,-0.3407542773431665,2.1915646031016176,0.3064506844868597,0.4012129572751067,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,4,17,no,action,variable,NA,NA,0.5041918754577637,2.8,right,1,1,8,0.369791030883789,0,NA,NA,0.67,2,right,1,2,2.8,1,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0,-0.43204362666769547,2.704230001495794,-0.8630403933589634,-0.9138600709357609,0.8979069767441858,0.8062369388858839,-0.8968347010550997
2,4,18,no,action,variable,NA,NA,0.8151719570159912,2.8,right,1,1,8,0.3924760818481445,0,NA,NA,0.43,2,right,2.8,2,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.40618680474771784,2.547925966064135,-0.5563497194375187,-0.5413784029885723,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,4,19,no,action,variable,NA,NA,1.004281997680664,1,right,1,1,8,0.415132999420166,0,NA,NA,0.39,2,right,2.8,2,1,2.8,1,same,right,0,0,0.4471580313422192,-0.38181274265988985,2.408866559383963,-0.25003939507174133,-0.1902567017516569,-0.902093023255814,0.8137718226068146,0.9031652989449002
2,4,20,no,action,variable,NA,NA,0.8107540607452393,2.8,left,1,1,7,0.4469878673553467,0,NA,NA,0.26,2,right,1,2,2.8,1,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0,-0.3497042648146712,2.237197188184572,0.18062267088834533,0.2722834905444404,0.8979069767441858,0.8062369388858839,-0.8968347010550997
2,4,21,no,action,variable,NA,NA,0.8807320594787598,1,right,1,1,8,0.3695330619812011,0,NA,NA,0.47,2,right,2.8,2,1,2.8,1,different,left,0,0,0.4471580313422192,-0.4323466993702476,2.7061178088873468,-0.8665280053863629,-0.9182259990496358,-0.902093023255814,0.8137718226068146,0.9031652989449002
2,4,22,no,action,variable,NA,NA,0.741279125213623,2.8,right,1,1,8,0.4752998352050781,0,NA,NA,0.38,2,right,1,2,2.8,1,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0,-0.3230323362828506,2.103935086719584,0.5633864792447759,0.6565072152406635,0.8979069767441858,0.8062369388858839,-0.8968347010550997
2,4,23,no,action,variable,NA,NA,0.9890739917755128,2.8,left,1,1,7,0.3245019912719726,0,NA,NA,0.57,2,right,2.8,2,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.48878263385351556,3.0816451883091127,-1.4753258187533174,-1.7312165155772794,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,4,24,no,action,variable,NA,NA,0.8823709487915039,2.8,left,1,1,7,0.4865658283233642,0,NA,NA,0.17,2,right,2.8,2,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3128583949771633,2.055220366473034,0.7156971364820269,0.8030684066688826,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,4,25,no,action,variable,NA,NA,1.1124160289764404,2.8,left,1,1,7,0.4390461444854736,0,NA,NA,0.19,2,right,2.8,2,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3574898322812494,2.277664916456376,0.07325450394502125,0.16012813112550797,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,4,26,no,action,variable,NA,NA,0.9831058979034424,2.8,left,1,1,7,0.386240005493164,0,NA,NA,0.44,2,right,2.8,2,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.4131427454061427,2.5890637577098388,-0.6406583887431194,-0.6415825342855404,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,4,27,no,action,variable,NA,NA,1.1698179244995115,1,right,1,1,8,0.403688907623291,0,NA,NA,0.18,2,right,2.8,2,1,2.8,1,different,left,0,0,0.4471580313422192,-0.3939531837682337,2.4771550099988544,-0.40475785839445283,-0.36514639885540834,-0.902093023255814,0.8137718226068146,0.9031652989449002
2,4,28,no,action,variable,NA,NA,0.6956791877746582,2.8,left,1,1,7,0.3509209156036377,0,NA,NA,0.26,2,right,1,2,2.8,1,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0,-0.4547907461746148,2.8496449072573715,-1.1181550228715178,-1.241544774073426,0.8979069767441858,0.8062369388858839,-0.8968347010550997
2,4,29,no,action,variable,NA,NA,0.7109520435333252,1,left,1,1,7,0.4742441177368164,0,NA,NA,0.53,2,right,2.8,2,1,2.8,1,same,left,0,0,0.4471580313422192,-0.3239980471557675,2.108618668318315,0.5491137010032557,0.6425956217040693,-0.902093023255814,0.8137718226068146,0.9031652989449002
2,4,30,no,action,variable,NA,NA,0.6076319217681885,1,left,1,1,7,0.3889448642730713,0,NA,NA,0.37,2,right,1,2,1,1,1,same,left,0,0,0,-0.4101119586719235,2.57105850174671,-0.604090035276532,-0.59792239301033,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,4,32,no,action,variable,NA,NA,0.7857089042663574,2.8,right,1,1,8,0.4512159824371338,0,NA,NA,0.17,2,right,1,2,2.8,1,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0,-0.34561552568844706,2.2162335531617083,0.23778469648344877,0.33118401491090205,0.8979069767441858,0.8062369388858839,-0.8968347010550997
2,4,33,no,action,variable,NA,NA,0.8772001266479492,1,left,1,1,7,0.4529399871826172,0,NA,NA,0.32,2,right,2.8,2,1,2.8,1,different,right,0,0,0.4471580313422192,-0.3439593365346209,2.2077980048090082,0.2610923883227514,0.3550423258960032,-0.902093023255814,0.8137718226068146,0.9031652989449002
2,4,34,no,action,variable,NA,NA,0.9728999137878418,2.8,left,1,1,7,0.4895830154418945,0,NA,NA,0.28,2,right,1,2,2.8,1,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0,-0.31017365709576766,2.042554517740789,0.7564880146767959,0.8417435248701107,0.8979069767441858,0.8062369388858839,-0.8968347010550997
2,4,35,no,action,variable,NA,NA,0.6214849948883057,2.8,left,1,1,7,0.4394819736480713,0,NA,NA,0.49,2,right,2.8,2,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3570589338000527,2.275406182645345,0.07914669875656193,0.16633545952374595,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,4,36,no,action,variable,NA,NA,1.113192081451416,1,left,1,1,7,0.481572151184082,0,NA,NA,0.2,2,right,2.8,2,1,2.8,1,same,left,0,0,0.4471580313422192,-0.31733863582162447,2.076532036873843,0.6481850903508979,0.7385280858315154,-0.902093023255814,0.8137718226068146,0.9031652989449002
2,4,37,no,action,variable,NA,NA,0.6416950225830078,2.8,right,1,1,8,0.493682861328125,0,NA,NA,0.75,2,right,1,2,2.8,1,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0,-0.3065519494663518,2.0255918897199727,0.8119159041621581,0.8939162049773903,0.8979069767441858,0.8062369388858839,-0.8968347010550997
2,4,38,no,action,variable,NA,NA,0.7891569137573242,1,right,1,1,8,0.4501910209655761,0,NA,NA,0.31,2,right,2.8,2,1,2.8,1,same,right,0,0,0.4471580313422192,-0.34660317122797096,2.2212793090701495,0.22392772411210768,0.316956440499747,-0.902093023255814,0.8137718226068146,0.9031652989449002
2,4,39,no,action,variable,NA,NA,0.9519660472869872,1,left,1,1,7,0.4116799831390381,0,NA,NA,0.4,2,right,1,2,1,1,1,different,right,0,0,0,-0.3854402489209004,2.429071222688684,-0.2967224680780503,-0.24251291431992014,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,4,40,no,action,variable,NA,NA,0.8434648513793945,2.8,right,1,1,8,0.3982338905334472,0,NA,NA,0.18,2,right,1,2,2.8,1,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0,-0.39986178337098793,2.5110871369095875,-0.4785069925782794,-0.45026300916727235,0.8979069767441858,0.8062369388858839,-0.8968347010550997
2,4,42,no,action,variable,NA,NA,0.8192219734191895,1,left,1,1,7,0.605518102645874,0,NA,NA,0.19,2,right,2.8,2,1,2.8,1,same,left,0,0,0.4471580313422192,-0.21787286860401747,1.6514782888082065,2.3238730772714833,2.171386887718376,-0.902093023255814,0.8137718226068146,0.9031652989449002
2,4,43,no,action,variable,NA,NA,0.8416769504547119,1,right,1,1,8,0.382303237915039,0,NA,NA,0.49,2,right,1,2,1,1,1,different,left,0,0,0,-0.4175920237108192,2.6157246416579776,-0.6938815401261322,-0.7056768227954013,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,4,44,no,action,variable,NA,NA,0.961623191833496,1,left,1,1,7,0.3639841079711914,0,NA,NA,0.72,2,right,1,2,1,1,1,different,right,0,0,0,-0.4389175778099741,2.7473726959506375,-0.9415471202899619,-1.0128830983900816,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,4,45,no,action,variable,NA,NA,0.7654900550842285,2.8,left,1,1,7,0.4206531047821045,0,NA,NA,0.7,2,right,1,2,2.8,1,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0,-0.3760759012693278,2.3772557212385093,-0.1754102996277676,-0.10761436246811047,0.8979069767441858,0.8062369388858839,-0.8968347010550997
2,4,46,no,action,variable,NA,NA,0.8785080909729004,2.8,right,1,1,8,0.4719958305358886,0,NA,NA,0.31,2,right,2.8,2,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3260618377711113,2.118662783238218,0.5187179695629807,0.6128655886367388,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,4,47,no,action,variable,NA,NA,0.9577360153198242,2.8,right,1,1,8,0.4250218868255615,0,NA,NA,0.3,2,right,2.8,2,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.371588705048932,2.3528200099737977,-0.11634652625432249,-0.04297384563460208,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,4,48,no,action,variable,NA,NA,0.6751151084899902,1,right,1,1,8,0.430250883102417,0,NA,NA,0.61,2,right,2.8,2,1,2.8,1,same,right,0,0,0.4471580313422192,-0.3662782295974665,2.3242253282300873,-0.04565308172112023,0.033526458999749736,-0.902093023255814,0.8137718226068146,0.9031652989449002
2,4,49,no,action,variable,NA,NA,0.7298340797424316,1,right,1,1,8,0.3683760166168213,0,NA,NA,0.33,2,right,1,2,1,1,1,same,right,0,0,0,-0.4337086526066497,2.7146175507950714,-0.8821706866885521,-0.9378456806458944,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,4,50,no,action,variable,NA,NA,0.5922591686248779,1,left,1,1,7,0.3616511821746826,0,NA,NA,0.41,2,right,1,2,1,1,1,different,right,0,0,0,-0.44171011093157636,2.7650953440461477,-0.9730871236985604,-1.0531110660092777,-0.902093023255814,0.8137718226068146,-0.8968347010550997
2,4,51,no,action,variable,NA,NA,0.6872720718383789,2.8,right,1,1,8,0.3314650058746338,0,NA,NA,0.18,2,right,1,2,2.8,1,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0,-0.47956231509559466,3.016909725843634,-1.3811893037254042,-1.5983927787474401,0.8979069767441858,0.8062369388858839,-0.8968347010550997
2,4,52,no,action,variable,NA,NA,0.803555965423584,2.8,right,1,1,8,0.4020259380340576,0,NA,NA,0.44,2,right,2.8,2,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3957459260656203,2.4874016957465193,-0.42724038509603435,-0.3909718325918768,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,4,53,no,action,variable,NA,NA,1.0177490711212158,2.8,left,1,1,7,0.3377189636230469,0,NA,NA,0.17,2,right,2.8,2,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.4714445521403858,2.9610418949294597,-1.2966388868208616,-1.4814519615459298,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,0,no,action,constant,long,NA,2.651280879974365,2.8,left,1,1,7,0.4323098659515381,0,NA,NA,0.45,2,right,NA,2,2.8,NA,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,NA,-0.3642048531098379,2.313155629235859,-0.017816651528309052,0.06339458180248587,0.8979069767441858,0.8062369388858839,NA
2,5,1,no,action,constant,long,NA,0.8120129108428955,2.8,left,1,1,7,0.3519089221954345,0,NA,NA,0.25,2,right,2.8,2,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.45356972205050816,2.8416443486608864,-1.1047976622046578,-1.22395525345258,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,2,no,action,constant,long,NA,1.0199220180511477,2.8,right,1,1,8,0.4110281467437744,0,NA,NA,0.26,2,right,2.8,2,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.38612843710944617,2.4329234090710026,-0.3055349738848064,-0.2524266417348516,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,3,no,action,constant,long,NA,0.7427010536193848,2.8,right,1,1,8,0.3992259502410888,0,NA,NA,0.17,2,right,2.8,2,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.39878123672280114,2.504847190910584,-0.4650948357889918,-0.43469714345272403,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,4,no,action,constant,long,NA,0.7829699516296387,2.8,right,1,1,8,0.4632630348205566,0,NA,NA,0.22,2,right,2.8,2,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.33417235210404905,2.158600891580626,0.40065488884247485,0.49602919180530464,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,5,no,action,constant,long,NA,0.8294579982757568,2.8,right,1,1,8,0.4392309188842773,0,NA,NA,0.37,2,right,2.8,2,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3573070960893842,2.2767067549346787,0.0757525624674192,0.16276054595788458,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,6,no,action,constant,long,NA,0.7010679244995117,2.8,left,1,1,7,0.3985128402709961,0,NA,NA,0.16,2,right,2.8,2,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3995576808701255,2.5093294342033787,-0.47473573003478753,-0.4458822462452586,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,7,no,action,constant,long,NA,0.5305850505828857,2.8,right,1,1,8,0.4229030609130859,0,NA,NA,0.44,2,right,2.8,2,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3737591714791294,2.3646080920788553,-0.14499200507825943,-0.07424060218516942,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,8,no,action,constant,long,NA,0.7304480075836182,2.8,left,1,1,7,0.3839831352233886,0,NA,NA,0.51,2,right,2.8,2,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.4156878496956513,2.604281043276115,-0.6711701590308858,-0.6782461541917152,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,9,no,action,constant,long,NA,1.1096768379211426,2.8,right,1,1,8,0.4352900981903076,0,NA,NA,0.55,2,right,2.8,2,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.36122121189204043,2.2973185104771274,0.0224746149619804,0.10637556611682382,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,10,no,action,constant,long,NA,1.0951859951019287,2.8,left,1,1,7,0.419623851776123,0,NA,NA,0.27,2,right,2.8,2,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3771398341096768,2.3830866519320697,-0.1893252914228547,-0.12294089719010579,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,11,no,action,constant,long,NA,0.567878007888794,2.8,left,1,1,7,0.4044938087463379,0,NA,NA,0.63,2,right,2.8,2,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.393088121388864,2.4722257260236833,-0.39387599314075544,-0.3526847019406369,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,12,no,action,constant,long,NA,0.5599949359893799,2.8,left,1,1,7,0.3606250286102295,0,NA,NA,0.24,2,right,2.8,2,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.44294413504538765,2.772963384859289,-0.9869602125764969,-1.0708878585950807,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,13,no,action,constant,long,NA,0.8327310085296631,2.8,left,1,1,7,0.3938400745391845,0,NA,NA,0.47,2,right,2.8,2,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.4046800950396034,2.5391016929144588,-0.5379092125902429,-0.5196734252102677,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,14,no,action,constant,long,NA,0.7636711597442627,2.8,right,1,1,8,0.4305629730224609,0,NA,NA,0.31,2,right,2.8,2,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3659633207815665,2.3225406332091487,-0.041433780294257865,0.03806289280281756,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,15,no,action,constant,long,NA,0.8083620071411133,2.8,right,1,1,8,0.4578199386596679,0,NA,NA,0.24,2,right,2.8,2,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3393052971544712,2.1842648507787588,0.3270669197246102,0.42208630973806527,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,16,no,action,constant,long,NA,0.865900993347168,2.8,left,1,1,7,0.4233160018920898,0,NA,NA,0.38,2,right,2.8,2,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.373335314322866,2.3623014380045015,-0.13940924719336492,-0.06813470792542789,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,17,no,action,constant,long,NA,0.811154842376709,2.8,left,1,1,7,0.4898500442504883,0,NA,NA,0.24,2,right,2.8,2,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.30993684838320235,2.0414410731147,0.7600981121543267,0.8451548839502692,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,18,no,action,constant,long,NA,0.7037169933319092,2.8,right,1,1,8,0.404214859008789,0,NA,NA,0.18,2,right,2.8,2,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3933877257862961,2.4739318155007672,-0.3976472556842473,-0.3570006672214898,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,19,no,action,constant,long,NA,0.5780951976776123,2.8,left,1,1,7,0.3799879550933838,0,NA,NA,0.45,2,right,2.8,2,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.42023016948683356,2.6316623634931937,-0.7251830192371075,-0.7436807562246069,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,20,no,action,constant,long,NA,0.7436010837554932,2.8,left,1,1,7,0.4322829246520996,0,NA,NA,0.18,2,right,2.8,2,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3642319189327603,2.3132997927336545,-0.01818088457738127,0.06300468381356458,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,21,no,action,constant,long,NA,0.7863619327545166,2.8,right,1,1,8,0.4275178909301758,0,NA,NA,0.2,2,right,2.8,2,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.36904570603599646,2.339083395607705,-0.08260178474337526,-0.006340553389415715,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,22,no,action,constant,long,NA,0.9933240413665771,2.8,right,1,1,8,0.4639208316802978,0,NA,NA,0.18,2,right,2.8,2,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3335561256906043,2.1555401950329554,0.4095479771822116,0.5049062704742683,0.8979069767441858,0.8062369388858839,0.9031652989449002
2,5,23,no,action,constant,long,NA,2.47012710571289,2.8,right,1,1,8,0.4376990795135498,0,NA,NA,0.45,2,right,2.8,2,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.35882436671246587,2.2846746698927958,0.055042851491411166,0.14090343242081554,0.8979069767441858,0.8062369388858839,0.9031652989449002
